2026-03-19 18:44:55,529 | INFO | PLANNER starting — topic: nepal elecection 2026
2026-03-19 18:47:10,209 | INFO | WRITER done.
2026-03-19 18:47:10,212 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:47:10,237 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:47:10,692 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:47:10,803 | INFO | response: https://search.brave.com/search?q=nepal+elecection+2026&source=web&tf=py 200
2026-03-19 18:47:24,847 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:47:24,848 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:47:24,853 | INFO | WRITER drafting article...
2026-03-19 18:47:36,270 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:47:36,275 | INFO | WRITER done.
2026-03-19 18:47:36,277 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:47:36,312 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:47:36,688 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:47:37,378 | INFO | response: https://yandex.com/search/site/?text=nepal+elecection+2026&web=1&searchid=3371135 200
2026-03-19 18:47:49,616 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:47:49,617 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:47:49,621 | INFO | WRITER drafting article...
2026-03-19 18:48:02,776 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:48:02,778 | INFO | WRITER done.
2026-03-19 18:48:02,780 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:48:02,805 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:48:03,185 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:48:03,684 | INFO | response: https://www.google.com/search?q=nepal+elecection+2026&filter=1&start=0&hl=wt-WT&lr=lang_wt&cr=countryWT&tbs=qdr%3Ay 403
2026-03-19 18:48:04,213 | INFO | response: https://search.brave.com/search?q=nepal+elecection+2026&source=web&tf=py 200
2026-03-19 18:48:18,885 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:48:18,957 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:48:18,960 | INFO | WRITER drafting article...
2026-03-19 18:48:31,386 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:48:31,387 | INFO | WRITER done.
2026-03-19 18:48:31,389 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:48:31,414 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:48:31,774 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:48:31,834 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 202 Accepted"
2026-03-19 18:48:33,002 | INFO | response: https://search.yahoo.com/search;_ylt=AF_EK_96Yf6CQJZh4ViaSHOe;_ylu=orbq0Y9Lkm90astsh9SBsyqwIkq4yV1v8F_mHgP6cf3aehg?p=nepal+elecection+2026&btf=y 200
2026-03-19 18:48:48,157 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:48:48,157 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:48:48,162 | INFO | WRITER drafting article...
2026-03-19 18:48:58,243 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:48:58,245 | INFO | WRITER done.
2026-03-19 18:48:58,246 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:48:58,269 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:48:58,668 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:48:58,675 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 202 Accepted"
2026-03-19 18:48:59,806 | INFO | response: https://yandex.com/search/site/?text=nepal+elecection+2026&web=1&searchid=6571144 200
2026-03-19 18:49:09,711 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:49:09,723 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:49:09,736 | INFO | WRITER drafting article...
2026-03-19 18:49:21,987 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:49:21,987 | INFO | WRITER done.
2026-03-19 18:49:21,987 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:49:22,020 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:49:22,341 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 202 Accepted"
2026-03-19 18:49:22,383 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:49:23,612 | INFO | response: https://search.yahoo.com/search;_ylt=wsS8H5tNYlSkTOHVtPOoneoI;_ylu=JH8xMaXlBx2WSWJsCvd58jW623CsCGDyoXNomE8Vii9_6Cc?p=nepal+elecection+2026&btf=y 200
2026-03-19 18:49:36,686 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:49:36,687 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:49:36,692 | INFO | WRITER drafting article...
2026-03-19 18:49:47,135 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:49:47,137 | INFO | WRITER done.
2026-03-19 18:49:47,139 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:49:47,160 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:49:47,548 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:49:47,550 | INFO | response: https://search.brave.com/search?q=nepal+elecection+2026&source=web&tf=py 429
2026-03-19 18:49:48,694 | INFO | response: https://yandex.com/search/site/?text=nepal+elecection+2026&web=1&searchid=3304708 200
2026-03-19 18:49:57,201 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:49:57,201 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:49:57,207 | INFO | WRITER drafting article...
2026-03-19 18:50:09,561 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:50:09,563 | INFO | WRITER done.
2026-03-19 18:50:09,565 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:50:09,590 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:50:10,021 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:50:10,367 | INFO | response: https://www.mojeek.com/search?q=nepal+elecection+2026 200
2026-03-19 18:50:11,442 | INFO | response: https://yandex.com/search/site/?text=nepal+elecection+2026&web=1&searchid=2046362 200
2026-03-19 18:50:21,985 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:50:21,986 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:50:21,986 | INFO | WRITER drafting article...
2026-03-19 18:50:31,770 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:50:31,771 | INFO | WRITER done.
2026-03-19 18:50:31,771 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:50:31,794 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:50:32,167 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:50:32,998 | INFO | response: https://search.yahoo.com/search;_ylt=dR-8qTnhnN6m5o4c3EvjWqn1;_ylu=hU8onnIG2CS5uu8172uv1ZZzFVKvkhHxghDO2qkJTicJlLM?p=nepal+elecection+2026&btf=y 200
2026-03-19 18:50:47,883 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:50:47,885 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:50:47,890 | INFO | WRITER drafting article...
2026-03-19 18:50:57,420 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:50:57,431 | INFO | WRITER done.
2026-03-19 18:50:57,432 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:50:57,456 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:50:57,812 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:50:57,852 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 202 Accepted"
2026-03-19 18:50:58,206 | INFO | response: https://search.brave.com/search?q=nepal+elecection+2026&source=web&tf=py 429
2026-03-19 18:50:58,907 | INFO | response: https://www.mojeek.com/search?q=nepal+elecection+2026 200
2026-03-19 18:50:59,895 | INFO | response: https://yandex.com/search/site/?text=nepal+elecection+2026&web=1&searchid=9310920 200
2026-03-19 18:51:11,437 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:51:11,452 | INFO | FACT_CHECKER verdict=fail | Issues=2
2026-03-19 18:51:11,458 | INFO | WRITER drafting article...
2026-03-19 18:51:23,534 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:51:23,541 | INFO | WRITER done.
2026-03-19 18:51:23,545 | INFO | FACT_CHECKER running (revision #0)...
2026-03-19 18:51:23,563 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20elecection%202026')")
2026-03-19 18:51:23,930 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+elecection+2026&limit=1 200
2026-03-19 18:51:24,790 | INFO | response: https://search.yahoo.com/search;_ylt=VmA9QzQa393MXk8jTNMTI7f2;_ylu=ktq8MGOpskkoprmQN4FWtrtM5VvVwDMH3zHlMEPhWVgb6XA?p=nepal+elecection+2026&btf=y 200
2026-03-19 18:51:41,721 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:51:41,721 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:52:03,114 | INFO | PLANNER starting — topic: nepal election 2026
2026-03-19 18:52:06,477 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:52:06,484 | INFO | PLANNER done. Format=article | Queries=['Nepal election 2026 candidates', 'Nepal political landscape 2026', 'historical election trends in Nepal']
2026-03-19 18:52:06,486 | INFO | RESEARCHER fetching web results...
2026-03-19 18:52:06,601 | WARNING | Impersonate 'edge_127' does not exist, using 'random'
2026-03-19 18:52:06,630 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Nepal%20election%202026%20candidates)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Nepal%20election%202026%20candidates')")
2026-03-19 18:52:07,370 | INFO | response: https://grokipedia.com/api/typeahead?query=Nepal+election+2026+candidates&limit=1 200
2026-03-19 18:52:08,000 | INFO | response: https://yandex.com/search/site/?text=Nepal+election+2026+candidates&web=1&searchid=8849583 200
2026-03-19 18:52:08,079 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Nepal%20political%20landscape%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Nepal%20political%20landscape%202026')")
2026-03-19 18:52:08,478 | INFO | response: https://grokipedia.com/api/typeahead?query=Nepal+political+landscape+2026&limit=1 200
2026-03-19 18:52:09,322 | INFO | response: https://search.yahoo.com/search;_ylt=QcfUAnQvPkeBNDkp9W9uJ4-W;_ylu=PgLZc5ddDygUrjGg1Lo_1dXg0lfmkuba1W2GYkBj095eqcc?p=Nepal+political+landscape+2026&btf=y 200
2026-03-19 18:52:09,673 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=historical%20election%20trends%20in%20Nepal)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=historical%20election%20trends%20in%20Nepal')")
2026-03-19 18:52:10,065 | INFO | response: https://search.brave.com/search?q=historical+election+trends+in+Nepal&source=web&tf=py 429
2026-03-19 18:52:10,622 | INFO | response: https://grokipedia.com/api/typeahead?query=historical+election+trends+in+Nepal&limit=1 200
2026-03-19 18:52:11,367 | INFO | response: https://www.google.com/search?q=historical+election+trends+in+Nepal&filter=1&start=0&hl=wt-WT&lr=lang_wt&cr=countryWT&tbs=qdr%3Ay 403
2026-03-19 18:52:12,153 | INFO | response: https://www.mojeek.com/search?q=historical+election+trends+in+Nepal 200
2026-03-19 18:52:21,171 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:52:21,176 | INFO | RESEARCHER done. Claims extracted: 10
2026-03-19 18:52:21,178 | INFO | WRITER drafting article...
2026-03-19 18:52:31,724 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:52:31,726 | INFO | WRITER done.
2026-03-19 18:52:31,730 | INFO | FACT_CHECKER running (attempt 1/2)...
2026-03-19 18:52:31,768 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20election%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20election%202026')")
2026-03-19 18:52:32,683 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+election+2026&limit=1 200
2026-03-19 18:52:32,949 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 200 OK"
2026-03-19 18:52:45,699 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:52:45,700 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:52:45,707 | INFO | WRITER drafting article...
2026-03-19 18:52:58,906 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:52:58,911 | INFO | WRITER done.
2026-03-19 18:52:58,912 | INFO | FACT_CHECKER running (attempt 2/2)...
2026-03-19 18:52:58,941 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20election%202026)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=nepal%20election%202026')")
2026-03-19 18:52:59,314 | INFO | response: https://grokipedia.com/api/typeahead?query=nepal+election+2026&limit=1 200
2026-03-19 18:52:59,961 | INFO | response: https://yandex.com/search/site/?text=nepal+election+2026&web=1&searchid=9480119 200
2026-03-19 18:53:11,138 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:53:11,139 | INFO | FACT_CHECKER verdict=fail | Issues=1
2026-03-19 18:53:11,144 | INFO | EDITOR polishing article...
2026-03-19 18:53:20,950 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:53:20,952 | INFO | EDITOR done.
2026-03-19 18:53:20,953 | INFO | PUBLISHER formatting final output...
2026-03-19 18:53:43,069 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:58:42,110 | INFO | PLANNER starting — topic: recent bihar election
2026-03-19 18:58:46,139 | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-19 18:58:46,140 | INFO | PLANNER done. Format=article | Queries=['Bihar election results 2023', 'Bihar voter turnout statistics', 'impact of Bihar election on national politics']
2026-03-19 18:58:46,143 | INFO | RESEARCHER fetching web results...
2026-03-19 18:58:46,169 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Bihar%20election%20results%202023)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Bihar%20election%20results%202023')")
2026-03-19 18:58:47,114 | INFO | response: https://grokipedia.com/api/typeahead?query=Bihar+election+results+2023&limit=1 200
2026-03-19 18:58:47,211 | INFO | response: https://www.mojeek.com/search?q=Bihar+election+results+2023 200
2026-03-19 18:58:47,393 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Bihar%20voter%20turnout%20statistics)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=Bihar%20voter%20turnout%20statistics')")
2026-03-19 18:58:48,120 | INFO | response: https://grokipedia.com/api/typeahead?query=Bihar+voter+turnout+statistics&limit=1 200
2026-03-19 18:58:48,746 | INFO | HTTP Request: POST https://html.duckduckgo.com/html/ "HTTP/2 200 OK"
2026-03-19 18:58:48,768 | INFO | Error in engine grokipedia: DDGSException("ConnectError: ConnectError('error sending request for url (https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=impact%20of%20Bihar%20election%20on%20national%20politics)', 'https://wt.wikipedia.org/w/api.php?action=opensearch&profile=fuzzy&limit=1&search=impact%20of%20Bihar%20election%20on%20national%20politics')")
